Customer_ID,Risk_Level,Hidden_Persona,Offer_Category,Offer_Details,Data_Leftover_Rule,Projected_Next_Spend
CUST_0612,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0613,Medium,1,Unused Data Credit,Crediting ₹54.6 for 36.4GB unused data. Next recharge drops to ₹334.4.,N/A,334.4
CUST_0614,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0615,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0616,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0617,High,1,Unused Data Credit,Crediting ₹34.2 for 22.8GB unused data. Next recharge drops to ₹354.8.,N/A,354.8
CUST_0618,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0619,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0620,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0621,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0622,High,1,Unused Data Credit,Crediting ₹43.35 for 28.9GB unused data. Next recharge drops to ₹345.65.,N/A,345.65
CUST_0623,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0624,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0625,Medium,1,Unused Data Credit,Crediting ₹53.7 for 35.8GB unused data. Next recharge drops to ₹335.3.,N/A,335.3
CUST_0626,Medium,1,Unused Data Credit,Crediting ₹48.6 for 32.4GB unused data. Next recharge drops to ₹340.4.,N/A,340.4
CUST_0627,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0628,Medium,1,Unused Data Credit,Crediting ₹53.85 for 35.9GB unused data. Next recharge drops to ₹335.15.,N/A,335.15
CUST_0629,Medium,1,Unused Data Credit,Crediting ₹36.45 for 24.3GB unused data. Next recharge drops to ₹352.55.,N/A,352.55
CUST_0630,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0631,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0632,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0633,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0634,Medium,1,Unused Data Credit,Crediting ₹58.65 for 39.1GB unused data. Next recharge drops to ₹330.35.,N/A,330.35
CUST_0635,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0636,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0637,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0638,Medium,1,Unused Data Credit,Crediting ₹38.85 for 25.9GB unused data. Next recharge drops to ₹350.15.,N/A,350.15
CUST_0639,High,1,Unused Data Credit,Crediting ₹41.55 for 27.7GB unused data. Next recharge drops to ₹347.45.,N/A,347.45
CUST_0640,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0641,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0642,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0643,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0644,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0645,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0646,High,1,Unused Data Credit,Crediting ₹36.3 for 24.2GB unused data. Next recharge drops to ₹352.7.,N/A,352.7
CUST_0647,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0648,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0649,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0650,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0651,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0652,Medium,1,Unused Data Credit,Crediting ₹57.15 for 38.1GB unused data. Next recharge drops to ₹331.85.,N/A,331.85
CUST_0653,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0654,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0655,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0656,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0657,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0658,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0659,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0660,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0661,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0662,High,1,Unused Data Credit,Crediting ₹29.25 for 19.5GB unused data. Next recharge drops to ₹359.75.,N/A,359.75
CUST_0663,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0664,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0665,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0666,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0667,Medium,1,Unused Data Credit,Crediting ₹56.1 for 37.4GB unused data. Next recharge drops to ₹332.9.,N/A,332.9
CUST_0668,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0669,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0670,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0671,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0672,High,1,Unused Data Credit,Crediting ₹25.95 for 17.3GB unused data. Next recharge drops to ₹363.05.,N/A,363.05
CUST_0673,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0674,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0675,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0676,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0677,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0678,Medium,1,Unused Data Credit,Crediting ₹45.6 for 30.4GB unused data. Next recharge drops to ₹343.4.,N/A,343.4
CUST_0679,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0680,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0681,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0682,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0683,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0684,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0685,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0686,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0687,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0688,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0689,High,1,Unused Data Credit,Crediting ₹40.05 for 26.7GB unused data. Next recharge drops to ₹348.95.,N/A,348.95
CUST_0690,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0691,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0692,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0693,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0694,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0695,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0696,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0697,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0698,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0699,Medium,1,Unused Data Credit,Crediting ₹57.75 for 38.5GB unused data. Next recharge drops to ₹331.25.,N/A,331.25
CUST_0700,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0701,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0702,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0703,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0704,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0705,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0706,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0707,Medium,1,Unused Data Credit,Crediting ₹51.3 for 34.2GB unused data. Next recharge drops to ₹337.7.,N/A,337.7
CUST_0708,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0709,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0710,High,1,Unused Data Credit,Crediting ₹43.8 for 29.2GB unused data. Next recharge drops to ₹345.2.,N/A,345.2
CUST_0711,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0712,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0713,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0714,Medium,1,Unused Data Credit,Crediting ₹44.7 for 29.8GB unused data. Next recharge drops to ₹344.3.,N/A,344.3
CUST_0715,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0716,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0717,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0718,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0719,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0720,High,1,Unused Data Credit,Crediting ₹30.75 for 20.5GB unused data. Next recharge drops to ₹358.25.,N/A,358.25
CUST_0721,Medium,1,Unused Data Credit,Crediting ₹59.55 for 39.7GB unused data. Next recharge drops to ₹329.45.,N/A,329.45
CUST_0722,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0723,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0724,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0725,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0726,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0727,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0728,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0729,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0730,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0731,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0732,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0733,Medium,1,Unused Data Credit,Crediting ₹33.0 for 22.0GB unused data. Next recharge drops to ₹356.0.,N/A,356.0
CUST_0734,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0735,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0736,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0737,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0738,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0739,Medium,1,Unused Data Credit,Crediting ₹29.55 for 19.7GB unused data. Next recharge drops to ₹359.45.,N/A,359.45
CUST_0740,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0741,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0742,Medium,1,Unused Data Credit,Crediting ₹58.65 for 39.1GB unused data. Next recharge drops to ₹330.35.,N/A,330.35
CUST_0743,High,1,Unused Data Credit,Crediting ₹37.8 for 25.2GB unused data. Next recharge drops to ₹351.2.,N/A,351.2
CUST_0744,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
